縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
D,臺南市,工商活動,77,商店,臺南市7-11柳營門市,23.276706296414666,120.31233860823112
D,臺南市,工商活動,77,商店,臺南市7-11安新門市,23.068046414716516,120.19626897099128
D,臺南市,工商活動,77,商店,臺南市7-11席悅門市,22.992867609683294,120.22941221212162
D,臺南市,工商活動,77,商店,臺南市7-11瓏埔門市,23.034387397674255,120.26364487170119
D,臺南市,工商活動,77,商店,臺南市7-11東美門市,23.32188082125697,120.40320304653697
D,臺南市,工商活動,77,商店,臺南市7-11古都門市,22.969590092809348,120.2343981509497
D,臺南市,工商活動,77,商店,臺南市7-11育德門市,23.005441889661483,120.20251828655476
D,臺南市,工商活動,77,商店,臺南市7-11力大門市,22.965237447374495,120.22953524414332
D,臺南市,工商活動,77,商店,臺南市7-11歸仁門市,22.96708558877359,120.29238945987467
D,臺南市,工商活動,77,商店,臺南市7-11立登門市,22.970563355676468,120.28111370946091
D,臺南市,工商活動,77,商店,臺南市7-11東都門市,22.99867558131981,120.20464914124855
D,臺南市,工商活動,77,商店,臺南市7-11西門門市,23.008830862061764,120.20763920513359
D,臺南市,工商活動,77,商店,臺南市7-11建平門市,22.990016908089544,120.16887614166963
D,臺南市,工商活動,77,商店,臺南市7-11台南蔡門市,23.038187554301597,120.23384201119563
D,臺南市,工商活動,77,商店,臺南市7-11麻善門市,23.182980923360844,120.25131867641728
D,臺南市,工商活動,77,商店,臺南市7-11學成門市,23.234464766502505,120.18066612294632
D,臺南市,工商活動,77,商店,臺南市7-11富里門市,23.022850370196597,120.1981764297382
D,臺南市,工商活動,77,商店,臺南市7-11安運門市,22.999069928843042,120.1760591551187
D,臺南市,工商活動,77,商店,臺南市7-11聖功門市,23.01359951269679,120.21935054515716
D,臺南市,工商活動,77,商店,臺南市7-11明珠門市,22.994325082301206,120.21018029549957
D,臺南市,工商活動,77,商店,臺南市7-11大欣門市,23.006158355146223,120.18424065857153
D,臺南市,工商活動,77,商店,臺南市7-11南都門市,22.96194772541331,120.18921153977713
D,臺南市,工商活動,77,商店,臺南市7-11新永華門市,22.988612808604746,120.19057241894083
D,臺南市,工商活動,77,商店,臺南市7-11新府門市,23.31078261725415,120.31377766783994
D,臺南市,工商活動,77,商店,臺南市7-11丹比門市,23.01360648897912,120.20963640657482
D,臺南市,工商活動,77,商店,臺南市7-11新國門市,23.311037826230166,120.32262845019363
D,臺南市,工商活動,77,商店,臺南市7-11仁義門市,22.968202100327257,120.25282564037464
D,臺南市,工商活動,77,商店,臺南市7-11善和門市,23.129556961717352,120.29825615647431
D,臺南市,工商活動,77,商店,臺南市7-11本興門市,23.06711344528307,120.17598540005167
D,臺南市,工商活動,77,商店,臺南市7-11海寮門市,23.096508351681877,120.2096959735397
D,臺南市,工商活動,77,商店,臺南市7-11高鐵南站門市,22.92453141545473,120.28559714727913
D,臺南市,工商活動,77,商店,臺南市7-11道成門市,23.009316097081705,120.2159752952004
D,臺南市,工商活動,77,商店,臺南市7-11後壁門市,23.36587470228153,120.36084060715977
D,臺南市,工商活動,77,商店,臺南市7-11創意門市,23.03028405382387,120.23522519472246
D,臺南市,工商活動,77,商店,臺南市7-11淵安門市,23.05032977350843,120.1809404612832
D,臺南市,工商活動,77,商店,臺南市7-11榮譽門市,22.97474310256743,120.2176747893024
D,臺南市,工商活動,77,商店,臺南市7-11安南門市,23.061387763005765,120.21883998267182
D,臺南市,工商活動,77,商店,臺南市7-11怡平門市,22.99393416089898,120.17902302117542
D,臺南市,工商活動,77,商店,臺南市7-11德航門市,22.957103253638454,120.21720603785941
D,臺南市,工商活動,77,商店,臺南市7-11常勝門市,23.009215051055545,120.22025196977611
D,臺南市,工商活動,77,商店,臺南市7-11裕興門市,22.982443922643224,120.24159299969325
D,臺南市,工商活動,77,商店,臺南市7-11忠勇門市,22.998700473938914,120.23827456624807
D,臺南市,工商活動,77,商店,臺南市7-11科工門市,23.03523487759625,120.14846657821442
D,臺南市,工商活動,77,商店,臺南市7-11奇電四門市,23.087569190160135,120.27584418869816
D,臺南市,工商活動,77,商店,臺南市7-11大橋門市,23.018143908172497,120.22648690691784
D,臺南市,工商活動,77,商店,臺南市7-11新黎明門市,23.180538932719443,120.24775570639285
D,臺南市,工商活動,77,商店,臺南市7-11華園門市,23.000338620469964,120.21096179351629
D,臺南市,工商活動,77,商店,臺南市7-11新奇美門市,23.021347709206346,120.22144657416288
D,臺南市,工商活動,77,商店,臺南市7-11崑教門市,22.99773928028024,120.2531783934111
D,臺南市,工商活動,77,商店,臺南市7-11仁大門市,22.99166775345911,120.26571686490493
D,臺南市,工商活動,77,商店,臺南市7-11新義統門市,22.972366359300707,120.23231306943224
D,臺南市,工商活動,77,商店,臺南市7-11新佳興門市,23.163250240701863,120.17730220694136
D,臺南市,工商活動,77,商店,臺南市7-11新華永門市,22.96251920115503,120.1953074598666
D,臺南市,工商活動,77,商店,臺南市7-11新進門市,23.3127362936878,120.31658149535986
D,臺南市,工商活動,77,商店,臺南市7-11新家專門市,23.03953724128017,120.23904058590769
D,臺南市,工商活動,77,商店,臺南市7-11天公門市,22.99402864360331,120.2031689075134
D,臺南市,工商活動,77,商店,臺南市7-11麻中門市,23.183416989889366,120.26103048907756
D,臺南市,工商活動,77,商店,臺南市7-11高梓門市,22.95315664076279,120.25166347102146
D,臺南市,工商活動,77,商店,臺南市7-11中洲門市,22.907741070321094,120.25107436716718
D,臺南市,工商活動,77,商店,臺南市7-11將軍門市,23.196715897454293,120.15833292139334
D,臺南市,工商活動,77,商店,臺南市7-11興灣門市,23.00060075950646,120.26180039136248
D,臺南市,工商活動,77,商店,臺南市7-11奇電七門市,23.090304155045494,120.27132263976719
D,臺南市,工商活動,77,商店,臺南市7-11安學門市,23.074975678154082,120.15952994418929
D,臺南市,工商活動,77,商店,臺南市7-11新順門市,23.051990497483082,120.21313784768648
D,臺南市,工商活動,77,商店,臺南市7-11永正門市,23.023926960147126,120.25271337275242
D,臺南市,工商活動,77,商店,臺南市7-11東耕門市,23.345409661313695,120.42524543885305
D,臺南市,工商活動,77,商店,臺南市7-11本原門市,23.053789650428772,120.17837993873061
D,臺南市,工商活動,77,商店,臺南市7-11永強門市,23.030290929563815,120.25437697402849
D,臺南市,工商活動,77,商店,臺南市7-11新醫門市,23.308161140206792,120.31236746494152
D,臺南市,工商活動,77,商店,臺南市7-11學甲門市,23.23242245124123,120.18209734641444
D,臺南市,工商活動,77,商店,臺南市7-11新長大門市,22.905655249660434,120.27091989365589
D,臺南市,工商活動,77,商店,臺南市7-11文成門市,23.01271669102546,120.20029251312256
D,臺南市,工商活動,77,商店,臺南市7-11全興門市,22.96855426007024,120.17418861346455
D,臺南市,工商活動,77,商店,臺南市7-11湖美門市,23.009811563480394,120.18517496457848
D,臺南市,工商活動,77,商店,臺南市7-11北站門市,22.90657351787189,120.26628937110094
D,臺南市,工商活動,77,商店,臺南市7-11新東灣門市,23.005311997176616,120.26972494843342
D,臺南市,工商活動,77,商店,臺南市7-11麻學門市,23.190506351862105,120.22039406968482
D,臺南市,工商活動,77,商店,臺南市7-11裕忠門市,22.98930718150572,120.24146273951686
D,臺南市,工商活動,77,商店,臺南市7-11聯晶門市,23.096179290978593,120.27987141622425
D,臺南市,工商活動,77,商店,臺南市7-11佳仁門市,23.154155888462434,120.17834870735936
D,臺南市,工商活動,77,商店,臺南市7-11康平門市,22.987217563449505,120.16815548615935
D,臺南市,工商活動,77,商店,臺南市7-11森田門市,22.987633099865924,120.21603272683024
D,臺南市,工商活動,77,商店,臺南市7-11安平門市,22.99951683202038,120.16448528807004
D,臺南市,工商活動,77,商店,臺南市7-11奇蹟門市,23.034398721062875,120.25926361203557
D,臺南市,工商活動,77,商店,臺南市7-11新海佃門市,23.025592866339927,120.19099414214094
D,臺南市,工商活動,77,商店,臺南市7-11新安順門市,23.04483065068438,120.21710733549146
D,臺南市,工商活動,77,商店,臺南市7-11東凱門市,22.99345403502682,120.22676539877811
D,臺南市,工商活動,77,商店,臺南市7-11騰揮門市,22.96428687975503,120.29306054214018
D,臺南市,工商活動,77,商店,臺南市7-11仁文門市,22.97541469345964,120.23091723109624
D,臺南市,工商活動,77,商店,臺南市7-11八甲門市,22.974145305786756,120.29600406658511
D,臺南市,工商活動,77,商店,臺南市7-11安高門市,23.101931853985416,120.2360252221868
