縣市代號,縣市,大類別,小類別代號,小類別名稱,地標名稱,緯度,經度
D,臺南市,工商活動,77,商店,臺南市萊爾富台南南都店,22.96701368325439,120.19242285707897
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣南歐店,23.199191846118275,120.15630538496151
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣大潭店,23.187642549264726,120.1327842424631
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣麻工店,23.177758175627936,120.2245441697401
D,臺南市,工商活動,77,商店,臺南市萊爾富永康上永店,23.04161352233345,120.24774456214453
D,臺南市,工商活動,77,商店,臺南市萊爾富龍崎關南店,22.92995541986425,120.350568575376
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣南工店,22.924542806817776,120.23997057224432
D,臺南市,工商活動,77,商店,臺南市萊爾富台南南慶店,22.97664787292578,120.19747577192952
D,臺南市,工商活動,77,商店,臺南市萊爾富後壁新南店,23.340790162969874,120.31197966901941
D,臺南市,工商活動,77,商店,臺南市萊爾富永康南俊店,23.039396303773426,120.23950551008171
D,臺南市,工商活動,77,商店,臺南市萊爾富台南台南店,22.9972187639063,120.21242279990287
D,臺南市,工商活動,77,商店,臺南市萊爾富台南南新店,22.986254442811006,120.19773327634644
D,臺南市,工商活動,77,商店,臺南市萊爾富台南南德店,22.95959845592837,120.22744001901403
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣南定店,23.0811282504739,120.2209663537115
D,臺南市,工商活動,77,商店,臺南市萊爾富永康弘園店,23.015131398776436,120.23179521351702
D,臺南市,工商活動,77,商店,臺南市萊爾富台南東門店,22.98697589675755,120.21150335792746
D,臺南市,工商活動,77,商店,臺南市萊爾富台南成大店,23.00168519532543,120.21798023781395
D,臺南市,工商活動,77,商店,臺南市萊爾富台南富甲店,22.9849802034578,120.23556512198132
D,臺南市,工商活動,77,商店,臺南市萊爾富龍崎關北店,22.92918689901489,120.3525513702098
D,臺南市,工商活動,77,商店,臺南市萊爾富台南古堡店,23.000165727022782,120.15395142794542
D,臺南市,工商活動,77,商店,臺南市萊爾富南市海安店,23.004029279211363,120.19975089958656
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣關子嶺店,23.33591724562794,120.50395736839839
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣南傑店,22.91816616985994,120.22470405722281
D,臺南市,工商活動,77,商店,臺南市萊爾富永康洲尾店,23.037479013717803,120.23235616749315
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣麻庄店,23.189617424767636,120.27833461769919
D,臺南市,工商活動,77,商店,臺南市萊爾富台南南園店,23.00793704404804,120.22563443758484
D,臺南市,工商活動,77,商店,臺南市萊爾富後壁新北店,23.340126566351994,120.313031409576
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣南榮店,23.32401833096784,120.27519550457771
D,臺南市,工商活動,77,商店,臺南市萊爾富南縣南西店,23.17518815666493,120.48622255682723
D,臺南市,工商活動,77,商店,臺南市萊爾富台南新建店,22.968711968070835,120.18562372061906
D,臺南市,工商活動,77,商店,臺南市萊爾富台南翔新店,22.961745797919708,120.1878640334209
D,臺南市,工商活動,77,商店,臺南市萊爾富台南華文店,22.98841525537773,120.19010084827225
D,臺南市,工商活動,77,商店,臺南市萊爾富台南崑山店,23.01103186400949,120.22661709835009
D,臺南市,工商活動,77,商店,臺南市萊爾富永康中正店,23.040196172256298,120.23828213179814
