COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
"10008","南投縣","10008030","草屯鎮","10008030-027","新厝里",1346,3894,1871,2023
"10008","南投縣","10008030","草屯鎮","10008030-008","新豐里",1463,4783,2460,2323
"10008","南投縣","10008030","草屯鎮","10008030-010","碧洲里",875,2769,1389,1380
"10008","南投縣","10008030","草屯鎮","10008030-009","碧峰里",1600,5170,2641,2529
"10008","南投縣","10008030","草屯鎮","10008030-022","雙冬里",919,2734,1454,1280
"10008","南投縣","10008100","國姓鄉","10008100-012","大石村",311,862,484,378
"10008","南投縣","10008100","國姓鄉","10008100-003","大旗村",316,853,489,364
"10008","南投縣","10008100","國姓鄉","10008100-010","北山村",648,1854,993,861
"10008","南投縣","10008100","國姓鄉","10008100-004","北港村",847,2272,1245,1027
"10008","南投縣","10008100","國姓鄉","10008100-002","石門村",754,2125,1110,1015
"10008","南投縣","10008100","國姓鄉","10008100-005","長流村",612,1720,923,797
"10008","南投縣","10008100","國姓鄉","10008100-006","長福村",335,821,450,371
"10008","南投縣","10008100","國姓鄉","10008100-013","長豐村",370,877,513,364
"10008","南投縣","10008100","國姓鄉","10008100-011","南港村",715,2009,1163,846
"10008","南投縣","10008100","國姓鄉","10008100-009","柑林村",476,1346,713,633
"10008","南投縣","10008100","國姓鄉","10008100-008","乾溝村",348,993,545,448
"10008","南投縣","10008100","國姓鄉","10008100-001","國姓村",768,2070,1071,999
"10008","南投縣","10008100","國姓鄉","10008100-007","福龜村",773,2162,1132,1030
"10008","南投縣","10008090","魚池鄉","10008090-005","大林村",448,1307,703,604
"10008","南投縣","10008090","魚池鄉","10008090-008","大雁村",292,805,434,371
"10008","南投縣","10008090","魚池鄉","10008090-003","中明村",421,1207,642,565
"10008","南投縣","10008090","魚池鄉","10008090-009","五城村",300,876,487,389
"10008","南投縣","10008090","魚池鄉","10008090-013","日月村",360,982,492,490
"10008","南投縣","10008090","魚池鄉","10008090-010","水社村",354,1011,511,500
"10008","南投縣","10008090","魚池鄉","10008090-007","共和村",387,1183,609,574
"10008","南投縣","10008090","魚池鄉","10008090-006","東光村",493,1489,806,683
"10008","南投縣","10008090","魚池鄉","10008090-001","東池村",652,1911,989,922
"10008","南投縣","10008090","魚池鄉","10008090-012","武登村",285,730,395,335
"10008","南投縣","10008090","魚池鄉","10008090-002","魚池村",853,2509,1248,1261
"10008","南投縣","10008090","魚池鄉","10008090-004","新城村",555,1639,845,794
"10008","南投縣","10008090","魚池鄉","10008090-011","頭社村",385,1061,601,460
"10008","南投縣","10008070","鹿谷鄉","10008070-005","內湖村",462,1224,650,574
"10008","南投縣","10008070","鹿谷鄉","10008070-010","永隆村",727,1863,988,875
"10008","南投縣","10008070","鹿谷鄉","10008070-006","竹林村",704,1791,944,847
"10008","南投縣","10008070","鹿谷鄉","10008070-007","竹豐村",417,1070,581,489
"10008","南投縣","10008070","鹿谷鄉","10008070-011","秀峰村",421,980,539,441
"10008","南投縣","10008070","鹿谷鄉","10008070-008","和雅村",287,702,394,308
"10008","南投縣","10008070","鹿谷鄉","10008070-002","初鄉村",724,1709,917,792
"10008","南投縣","10008070","鹿谷鄉","10008070-012","清水村",344,785,440,345
"10008","南投縣","10008070","鹿谷鄉","10008070-001","鹿谷村",896,2216,1134,1082
"10008","南投縣","10008070","鹿谷鄉","10008070-013","瑞田村",310,886,481,405
"10008","南投縣","10008070","鹿谷鄉","10008070-003","彰雅村",553,1511,763,748
"10008","南投縣","10008070","鹿谷鄉","10008070-009","鳳凰村",581,1643,865,778
"10008","南投縣","10008070","鹿谷鄉","10008070-004","廣興村",863,2313,1223,1090
"10008","南投縣","10008050","集集鎮","10008050-008","八張里",658,1819,942,877
"10008","南投縣","10008050","集集鎮","10008050-009","永昌里",419,1136,606,530
"10008","南投縣","10008050","集集鎮","10008050-006","玉映里",223,605,281,324
"10008","南投縣","10008050","集集鎮","10008050-004","田寮里",541,1489,811,678
"10008","南投縣","10008050","集集鎮","10008050-007","吳厝里",436,1053,533,520
"10008","南投縣","10008050","集集鎮","10008050-002","和平里",425,1071,555,516
"10008","南投縣","10008050","集集鎮","10008050-003","林尾里",256,649,356,293
"10008","南投縣","10008050","集集鎮","10008050-010","富山里",240,688,377,311
"10008","南投縣","10008050","集集鎮","10008050-001","集集里",506,1258,628,630
"10008","南投縣","10008050","集集鎮","10008050-005","隘寮里",250,606,325,281
"10008","南投縣","10008050","集集鎮","10008050-011","廣明里",403,1085,564,521
"10013","屏東縣","10013080","九如鄉","10013080-003","九明村",570,1852,987,865
"10013","屏東縣","10013080","九如鄉","10013080-001","九清村",553,1861,920,941
"10013","屏東縣","10013080","九如鄉","10013080-002","九塊村",480,1633,831,802
"10013","屏東縣","10013080","九如鄉","10013080-006","三塊村",535,1867,990,877
"10013","屏東縣","10013080","九如鄉","10013080-005","大坵村",418,1341,688,653
"10013","屏東縣","10013080","九如鄉","10013080-004","玉水村",470,1518,793,725
"10013","屏東縣","10013080","九如鄉","10013080-011","玉泉村",562,1825,962,863
"10013","屏東縣","10013080","九如鄉","10013080-010","東寧村",1615,5212,2624,2588
"10013","屏東縣","10013080","九如鄉","10013080-007","後庄村",605,2108,1111,997
"10013","屏東縣","10013080","九如鄉","10013080-009","洽興村",481,1730,916,814
"10013","屏東縣","10013080","九如鄉","10013080-008","耆老村",459,1510,817,693
"10013","屏東縣","10013260","三地門鄉","10013260-001","三地村",496,1700,842,858
"10013","屏東縣","10013260","三地門鄉","10013260-006","口社村",202,682,330,352
"10013","屏東縣","10013260","三地門鄉","10013260-004","大社村",213,713,392,321
"10013","屏東縣","10013260","三地門鄉","10013260-008","安坡村",165,543,271,272
"10013","屏東縣","10013260","三地門鄉","10013260-009","青山村",256,878,453,425
"10013","屏東縣","10013260","三地門鄉","10013260-010","青葉村",230,747,373,374
"10013","屏東縣","10013260","三地門鄉","10013260-007","馬兒村",122,397,203,194
"10013","屏東縣","10013260","三地門鄉","10013260-002","達來村",127,388,207,181
"10013","屏東縣","10013260","三地門鄉","10013260-003","德文村",206,653,347,306
"10013","屏東縣","10013260","三地門鄉","10013260-005","賽嘉村",230,851,421,430
"10013","屏東縣","10013130","內埔鄉","10013130-014","上樹村",393,1290,692,598
"10013","屏東縣","10013130","內埔鄉","10013130-020","大新村",693,2070,1103,967
"10013","屏東縣","10013130","內埔鄉","10013130-016","中林村",599,1860,990,870
"10013","屏東縣","10013130","內埔鄉","10013130-002","內田村",1244,3562,1787,1775
"10013","屏東縣","10013130","內埔鄉","10013130-001","內埔村",1694,4683,2339,2344
"10013","屏東縣","10013130","內埔鄉","10013130-023","水門村",394,1001,497,504
"10013","屏東縣","10013130","內埔鄉","10013130-011","竹圍村",646,2057,1093,964
"10013","屏東縣","10013130","內埔鄉","10013130-015","老埤村",930,2887,1518,1369
"10013","屏東縣","10013130","內埔鄉","10013130-006","和興村",1060,3293,1656,1637
"10013","屏東縣","10013130","內埔鄉","10013130-013","東片村",349,1110,563,547
"10013","屏東縣","10013130","內埔鄉","10013130-012","東勢村",1098,3525,1831,1694
"10013","屏東縣","10013130","內埔鄉","10013130-007","東寧村",1757,5309,2657,2652
"10013","屏東縣","10013130","內埔鄉","10013130-019","建興村",261,1075,693,382
"10013","屏東縣","10013130","內埔鄉","10013130-005","美和村",883,2652,1384,1268
"10013","屏東縣","10013130","內埔鄉","10013130-009","振豐村",595,1989,1078,911
"10013","屏東縣","10013130","內埔鄉","10013130-010","富田村",719,2259,1245,1014
"10013","屏東縣","10013130","內埔鄉","10013130-004","義亭村",232,678,352,326
"10013","屏東縣","10013130","內埔鄉","10013130-022","隘寮村",488,1559,804,755
"10013","屏東縣","10013130","內埔鄉","10013130-021","黎明村",797,3044,1556,1488
"10013","屏東縣","10013130","內埔鄉","10013130-003","興南村",496,1568,826,742
"10013","屏東縣","10013130","內埔鄉","10013130-017","龍泉村",913,2984,1560,1424
"10013","屏東縣","10013130","內埔鄉","10013130-018","龍潭村",1009,3037,1540,1497
"10013","屏東縣","10013130","內埔鄉","10013130-008","豐田村",1041,3257,1658,1599
"10013","屏東縣","10013140","竹田鄉","10013140-006","二崙村",357,1123,587,536
"10013","屏東縣","10013140","竹田鄉","10013140-014","大湖村",413,1387,727,660
"10013","屏東縣","10013140","竹田鄉","10013140-012","六巷村",266,901,470,431
"10013","屏東縣","10013140","竹田鄉","10013140-011","永豐村",387,976,578,398
"10013","屏東縣","10013140","竹田鄉","10013140-001","竹田村",613,1769,947,822
"10013","屏東縣","10013140","竹田鄉","10013140-002","竹南村",307,999,521,478
"10013","屏東縣","10013140","竹田鄉","10013140-009","西勢村",917,2985,1581,1404
"10013","屏東縣","10013140","竹田鄉","10013140-013","泗洲村",427,1302,682,620
"10013","屏東縣","10013140","竹田鄉","10013140-008","南勢村",185,560,286,274
"10013","屏東縣","10013140","竹田鄉","10013140-007","美崙村",229,768,399,369
"10013","屏東縣","10013140","竹田鄉","10013140-010","福田村",169,544,290,254
"10013","屏東縣","10013140","竹田鄉","10013140-015","鳳明村",408,1475,758,717
"10013","屏東縣","10013140","竹田鄉","10013140-004","履豐村",217,697,381,316
"10013","屏東縣","10013140","竹田鄉","10013140-005","頭崙村",482,1535,840,695
"10013","屏東縣","10013140","竹田鄉","10013140-003","糶糴村",247,812,437,375
"10013","屏東縣","10013330","牡丹鄉","10013330-006","四林村",252,649,359,290
"10013","屏東縣","10013330","牡丹鄉","10013330-001","石門村",722,1856,939,917
"10013","屏東縣","10013330","牡丹鄉","10013330-004","旭海村",194,416,219,197
"10013","屏東縣","10013330","牡丹鄉","10013330-002","牡丹村",302,732,377,355
"10013","屏東縣","10013330","牡丹鄉","10013330-003","東源村",177,489,252,237
"10013","屏東縣","10013330","牡丹鄉","10013330-005","高士村",234,652,330,322
"10013","屏東縣","10013230","車城鄉","10013230-003","田中村",277,759,422,337
"10013","屏東縣","10013230","車城鄉","10013230-007","保力村",597,1449,797,652
"10013","屏東縣","10013230","車城鄉","10013230-011","後灣村",212,494,279,215
"10013","屏東縣","10013230","車城鄉","10013230-009","埔墘村",166,493,277,216
"10013","屏東縣","10013230","車城鄉","10013230-010","射寮村",207,579,326,253
"10013","屏東縣","10013230","車城鄉","10013230-004","海口村",341,885,479,406
"10013","屏東縣","10013230","車城鄉","10013230-005","統埔村",165,441,240,201
"10013","屏東縣","10013230","車城鄉","10013230-008","新街村",168,491,252,239
"10013","屏東縣","10013230","車城鄉","10013230-006","溫泉村",422,1087,576,511
"10013","屏東縣","10013230","車城鄉","10013230-002","福安村",282,699,360,339
"10013","屏東縣","10013230","車城鄉","10013230-001","福興村",638,1742,907,835
"10013","屏東縣","10013090","里港鄉","10013090-012","三■村",621,2179,1112,1067
"10013","屏東縣","10013090","里港鄉","10013090-011","土庫村",750,2393,1238,1155
"10013","屏東縣","10013090","里港鄉","10013090-002","大平村",446,1350,662,688
"10013","屏東縣","10013090","里港鄉","10013090-013","中和村",335,1107,591,516
"10013","屏東縣","10013090","里港鄉","10013090-003","永春村",337,1027,540,487
"10013","屏東縣","10013090","里港鄉","10013090-001","玉田村",1092,3580,1780,1800
"10013","屏東縣","10013090","里港鄉","10013090-004","春林村",508,1588,783,805
"10013","屏東縣","10013090","里港鄉","10013090-009","茄苳村",636,1919,987,932
"10013","屏東縣","10013090","里港鄉","10013090-007","塔樓村",518,1782,918,864
"10013","屏東縣","10013090","里港鄉","10013090-010","載興村",832,2898,1452,1446
"10013","屏東縣","10013090","里港鄉","10013090-005","過江村",787,2433,1222,1211
"10013","屏東縣","10013090","里港鄉","10013090-008","潮厝村",511,1896,976,920
"10013","屏東縣","10013090","里港鄉","10013090-014","瀰力村",178,578,328,250
"10013","屏東縣","10013090","里港鄉","10013090-006","鐵店村",493,1710,858,852
"10013","屏東縣","10013210","佳冬鄉","10013210-009","大同村",470,1418,761,657
"10013","屏東縣","10013210","佳冬鄉","10013210-002","六根村",584,1667,899,768
"10013","屏東縣","10013210","佳冬鄉","10013210-006","玉光村",850,2486,1287,1199
"10013","屏東縣","10013210","佳冬鄉","10013210-005","石光村",797,2400,1265,1135
"10013","屏東縣","10013210","佳冬鄉","10013210-001","佳冬村",623,1721,870,851
"10013","屏東縣","10013210","佳冬鄉","10013210-007","昌隆村",402,1175,614,561
"10013","屏東縣","10013210","佳冬鄉","10013210-010","羌園村",454,1328,676,652
"10013","屏東縣","10013210","佳冬鄉","10013210-012","塭豐村",1050,3065,1570,1495
"10013","屏東縣","10013210","佳冬鄉","10013210-004","萬建村",698,2059,1074,985
"10013","屏東縣","10013210","佳冬鄉","10013210-011","燄溫村",501,1415,719,696
"10013","屏東縣","10013210","佳冬鄉","10013210-003","賴家村",356,998,514,484
"10013","屏東縣","10013210","佳冬鄉","10013210-008","豐隆村",318,892,466,426
"10013","屏東縣","10013300","來義鄉","10013300-003","丹林村",250,869,439,430
"10013","屏東縣","10013300","來義鄉","10013300-005","文樂村",293,1029,505,524
"10013","屏東縣","10013300","來義鄉","10013300-004","古樓村",387,1344,683,661
"10013","屏東縣","10013300","來義鄉","10013300-001","來義村",330,1118,565,553
"10013","屏東縣","10013300","來義鄉","10013300-007","南和村",455,1476,791,685
"10013","屏東縣","10013300","來義鄉","10013300-006","望嘉村",303,1084,538,546
"10013","屏東縣","10013300","來義鄉","10013300-002","義林村",205,686,366,320
"10013","屏東縣","10013250","枋山鄉","10013250-002","加祿村",766,2353,1213,1140
"10013","屏東縣","10013250","枋山鄉","10013250-001","枋山村",461,1205,650,555
"10013","屏東縣","10013250","枋山鄉","10013250-004","善餘村",449,1042,581,461
"10013","屏東縣","10013250","枋山鄉","10013250-003","楓港村",449,1178,649,529
"10013","屏東縣","10013160","枋寮鄉","10013160-009","人和村",878,2594,1348,1246
"10013","屏東縣","10013160","枋寮鄉","10013160-015","大庄村",228,740,382,358
"10013","屏東縣","10013160","枋寮鄉","10013160-004","中寮村",267,764,411,353
"10013","屏東縣","10013160","枋寮鄉","10013160-010","內寮村",286,827,490,337
"10013","屏東縣","10013160","枋寮鄉","10013160-007","天時村",749,2332,1202,1130
"10013","屏東縣","10013160","枋寮鄉","10013160-012","太源村",407,1131,618,513
"10013","屏東縣","10013160","枋寮鄉","10013160-013","玉泉村",171,535,280,255
"10013","屏東縣","10013160","枋寮鄉","10013160-008","地利村",608,1787,914,873
"10013","屏東縣","10013160","枋寮鄉","10013160-005","安樂村",632,1984,1088,896
"10013","屏東縣","10013160","枋寮鄉","10013160-001","枋寮村",546,1466,762,704
"10013","屏東縣","10013160","枋寮鄉","10013160-014","東海村",1079,3253,1692,1561
"10013","屏東縣","10013160","枋寮鄉","10013160-003","保生村",380,1150,599,551
"10013","屏東縣","10013160","枋寮鄉","10013160-006","隆山村",1575,5042,2594,2448
"10013","屏東縣","10013160","枋寮鄉","10013160-011","新開村",370,1058,572,486
"10013","屏東縣","10013160","枋寮鄉","10013160-002","新龍村",398,1059,530,529
"10013","屏東縣","10013030","東港鎮","10013030-008","八德里",360,1101,575,526
"10013","屏東縣","10013030","東港鎮","10013030-017","下■里",661,2390,1250,1140
"10013","屏東縣","10013030","東港鎮","10013030-018","大潭里",612,1884,987,897
"10013","屏東縣","10013030","東港鎮","10013030-023","大鵬里",86,200,113,87
"10013","屏東縣","10013030","東港鎮","10013030-006","中興里",359,1017,497,520
"10013","屏東縣","10013030","東港鎮","10013030-022","共和里",242,705,354,351
"10013","屏東縣","10013030","東港鎮","10013030-004","東和里",303,861,422,439
"10013","屏東縣","10013030","東港鎮","10013030-009","東隆里",527,1681,868,813
"10013","屏東縣","10013030","東港鎮","10013030-015","南平里",732,1983,1075,908
"10013","屏東縣","10013030","東港鎮","10013030-011","盛漁里",550,1716,877,839
"10013","屏東縣","10013030","東港鎮","10013030-016","船頭里",2295,6535,3228,3307
"10013","屏東縣","10013030","東港鎮","10013030-003","頂中里",189,540,260,280
"10013","屏東縣","10013030","東港鎮","10013030-002","頂新里",225,677,355,322
"10013","屏東縣","10013030","東港鎮","10013030-007","朝安里",750,2245,1146,1099
"10013","屏東縣","10013030","東港鎮","10013030-001","新勝里",924,2635,1306,1329
"10013","屏東縣","10013030","東港鎮","10013030-014","嘉蓮里",681,2279,1132,1147
"10013","屏東縣","10013030","東港鎮","10013030-005","興台里",229,644,341,303
"10013","屏東縣","10013030","東港鎮","10013030-021","興和里",378,1300,646,654
"10013","屏東縣","10013030","東港鎮","10013030-019","興東里",3469,10337,5140,5197
"10013","屏東縣","10013030","東港鎮","10013030-020","興農里",481,1359,690,669
"10013","屏東縣","10013030","東港鎮","10013030-012","興漁里",717,2517,1259,1258
"10013","屏東縣","10013030","東港鎮","10013030-010","豐漁里",258,759,390,369
"10013","屏東縣","10013030","東港鎮","10013030-013","鎮海里",1124,3460,1758,1702
"10013","屏東縣","10013190","林邊鄉","10013190-004","中林村",341,901,454,447
"10013","屏東縣","10013190","林邊鄉","10013190-003","仁和村",761,2007,1019,988
"10013","屏東縣","10013190","林邊鄉","10013190-006","水利村",786,2298,1190,1108
"10013","屏東縣","10013190","林邊鄉","10013190-005","永樂村",1393,3944,1997,1947
"10013","屏東縣","10013190","林邊鄉","10013190-008","田厝村",391,1141,572,569
"10013","屏東縣","10013190","林邊鄉","10013190-002","光林村",778,1988,1013,975
"10013","屏東縣","10013190","林邊鄉","10013190-009","竹林村",999,2734,1435,1299
"10013","屏東縣","10013190","林邊鄉","10013190-001","林邊村",649,1756,909,847
"10013","屏東縣","10013190","林邊鄉","10013190-007","崎�╡�",549,1524,815,709
"10013","屏東縣","10013190","林邊鄉","10013190-010","鎮安村",432,1345,707,638
"10013","屏東縣","10013060","長治鄉","10013060-005","長興村",442,1269,667,602
"10013","屏東縣","10013060","長治鄉","10013060-004","香楊村",1086,2978,1509,1469
"10013","屏東縣","10013060","長治鄉","10013060-009","崙上村",636,1959,1032,927
"10013","屏東縣","10013060","長治鄉","10013060-008","復興村",575,1647,884,763
"10013","屏東縣","10013060","長治鄉","10013060-001","進興村",1008,2942,1531,1411
"10013","屏東縣","10013060","長治鄉","10013060-002","新潭村",1379,3962,2052,1910
"10013","屏東縣","10013060","長治鄉","10013060-016","榮華村",295,829,420,409
"10013","屏東縣","10013060","長治鄉","10013060-006","德成村",351,1040,565,475
"10013","屏東縣","10013060","長治鄉","10013060-007","德協村",406,1316,662,654
"10013","屏東縣","10013060","長治鄉","10013060-011","德和村",303,902,477,425
"10013","屏東縣","10013060","長治鄉","10013060-010","德榮村",407,1390,755,635
"10013","屏東縣","10013060","長治鄉","10013060-003","潭頭村",720,2379,1201,1178
"10013","屏東縣","10013060","長治鄉","10013060-013","繁昌村",575,2053,1111,942
"10013","屏東縣","10013060","長治鄉","10013060-012","繁華村",839,2845,1501,1344
"10013","屏東縣","10013060","長治鄉","10013060-015","繁隆村",419,1349,686,663
"10013","屏東縣","10013060","長治鄉","10013060-014","繁榮村",491,1638,886,752
"10013","屏東縣","10013200","南州鄉","10013200-005","七塊村",385,1278,646,632
"10013","屏東縣","10013200","南州鄉","10013200-003","仁里村",209,549,270,279
"10013","屏東縣","10013200","南州鄉","10013200-009","同安村",376,1128,588,540
"10013","屏東縣","10013200","南州鄉","10013200-007","米崙村",393,1214,647,567
"10013","屏東縣","10013200","南州鄉","10013200-010","南安村",218,617,325,292
"10013","屏東縣","10013200","南州鄉","10013200-004","溪北村",280,778,388,390
"10013","屏東縣","10013200","南州鄉","10013200-002","溪南村",387,1097,554,543
"10013","屏東縣","10013200","南州鄉","10013200-001","溪洲村",669,2018,1035,983
"10013","屏東縣","10013200","南州鄉","10013200-006","萬華村",352,1184,609,575
"10013","屏東縣","10013200","南州鄉","10013200-008","壽元村",405,1299,655,644
"10013","屏東縣","10013010","屏東市","10013010-036","一心里",614,1413,667,746
"10013","屏東縣","10013010","屏東市","10013010-076","三山里",477,1557,786,771
"10013","屏東縣","10013010","屏東市","10013010-004","大同里",301,832,398,434
"10013","屏東縣","10013010","屏東市","10013010-053","大武里",3393,9791,4855,4936
"10013","屏東縣","10013010","屏東市","10013010-051","大洲里",458,1419,757,662
"10013","屏東縣","10013010","屏東市","10013010-008","大埔里",288,844,453,391
"10013","屏東縣","10013010","屏東市","10013010-026","大連里",4095,11978,5821,6157
"10013","屏東縣","10013010","屏東市","10013010-046","大湖里",627,2084,1089,995
"10013","屏東縣","10013010","屏東市","10013010-064","中正里",2008,5642,2725,2917
"10013","屏東縣","10013010","屏東市","10013010-070","仁愛里",1048,3087,1435,1652
"10013","屏東縣","10013010","屏東市","10013010-078","仁義里",401,1354,725,629
"10013","屏東縣","10013010","屏東市","10013010-042","公館里",485,1746,867,879
"10013","屏東縣","10013010","屏東市","10013010-063","太平里",379,974,471,503
"10013","屏東縣","10013010","屏東市","10013010-002","文明里",181,437,215,222
"10013","屏東縣","10013010","屏東市","10013010-068","北勢里",1021,2906,1441,1465
"10013","屏東縣","10013010","屏東市","10013010-069","北興里",2605,7349,3585,3764
"10013","屏東縣","10013010","屏東市","10013010-014","平和里",329,863,437,426
"10013","屏東縣","10013010","屏東市","10013010-009","必信里",257,728,387,341
"10013","屏東縣","10013010","屏東市","10013010-007","民權里",278,697,354,343
"10013","屏東縣","10013010","屏東市","10013010-050","永光里",432,1238,658,580
"10013","屏東縣","10013010","屏東市","10013010-040","永安里",2944,8249,4128,4121
"10013","屏東縣","10013010","屏東市","10013010-058","永昌里",98,237,120,117
"10013","屏東縣","10013010","屏東市","10013010-066","永城里",1022,2612,1292,1320
"10013","屏東縣","10013010","屏東市","10013010-057","永順里",180,433,226,207
"10013","屏東縣","10013010","屏東市","10013010-044","玉成里",489,1802,947,855
"10013","屏東縣","10013010","屏東市","10013010-039","光華里",344,852,473,379
"10013","屏東縣","10013010","屏東市","10013010-001","光榮里",343,896,440,456
"10013","屏東縣","10013010","屏東市","10013010-013","安樂里",242,624,308,316
"10013","屏東縣","10013010","屏東市","10013010-049","安鎮里",792,2383,1215,1168
"10013","屏東縣","10013010","屏東市","10013010-016","扶風里",277,746,365,381
"10013","屏東縣","10013010","屏東市","10013010-079","和興里",395,1196,615,581
"10013","屏東縣","10013010","屏東市","10013010-062","明正里",361,938,450,488
"10013","屏東縣","10013010","屏東市","10013010-003","武廟里",155,415,207,208
"10013","屏東縣","10013010","屏東市","10013010-074","空翔里",578,1440,705,735
"10013","屏東縣","10013010","屏東市","10013010-018","金泉里",313,807,387,420
"10013","屏東縣","10013010","屏東市","10013010-056","長安里",819,2318,1252,1066
"10013","屏東縣","10013010","屏東市","10013010-022","長春里",915,2620,1263,1357
"10013","屏東縣","10013010","屏東市","10013010-080","信和里",559,1829,960,869
"10013","屏東縣","10013010","屏東市","10013010-054","前進里",1079,3376,1762,1614
"10013","屏東縣","10013010","屏東市","10013010-033","厚生里",1226,3468,1725,1743
"10013","屏東縣","10013010","屏東市","10013010-035","建國里",469,1077,542,535
"10013","屏東縣","10013010","屏東市","10013010-047","凌雲里",313,729,370,359
"10013","屏東縣","10013010","屏東市","10013010-005","泰安里",292,684,333,351
"10013","屏東縣","10013010","屏東市","10013010-077","海豐里",311,1035,549,486
"10013","屏東縣","10013010","屏東市","10013010-081","崇武里",1414,3368,1621,1747
"10013","屏東縣","10013010","屏東市","10013010-010","崇智里",187,476,252,224
"10013","屏東縣","10013010","屏東市","10013010-011","崇禮里",132,381,193,188
"10013","屏東縣","10013010","屏東市","10013010-073","崇蘭里",4732,13235,6425,6810
"10013","屏東縣","10013010","屏東市","10013010-055","清溪里",1672,4740,2357,2383
"10013","屏東縣","10013010","屏東市","10013010-032","頂宅里",191,596,336,260
"10013","屏東縣","10013010","屏東市","10013010-045","頂柳里",375,1273,666,607
"10013","屏東縣","10013010","屏東市","10013010-065","勝利里",2606,6104,3123,2981
"10013","屏東縣","10013010","屏東市","10013010-019","勝豐里",187,512,257,255
"10013","屏東縣","10013010","屏東市","10013010-059","斯文里",866,2399,1147,1252
"10013","屏東縣","10013010","屏東市","10013010-027","湖西里",536,1842,960,882
"10013","屏東縣","10013010","屏東市","10013010-028","湖南里",368,1254,660,594
"10013","屏東縣","10013010","屏東市","10013010-060","華山里",2112,6381,3039,3342
"10013","屏東縣","10013010","屏東市","10013010-031","新生里",2193,6390,3231,3159
"10013","屏東縣","10013010","屏東市","10013010-041","新興里",936,3050,1579,1471
"10013","屏東縣","10013010","屏東市","10013010-015","楠樹里",188,516,267,249
"10013","屏東縣","10013010","屏東市","10013010-067","溝美里",1159,3309,1587,1722
"10013","屏東縣","10013010","屏東市","10013010-030","瑞光里",3288,8902,4428,4474
"10013","屏東縣","10013010","屏東市","10013010-037","萬年里",325,811,408,403
"10013","屏東縣","10013010","屏東市","10013010-038","義勇里",519,1182,558,624
"10013","屏東縣","10013010","屏東市","10013010-006","端正里",116,333,172,161
"10013","屏東縣","10013010","屏東市","10013010-012","維新里",1168,3176,1646,1530
"10013","屏東縣","10013010","屏東市","10013010-071","廣興里",775,2419,1207,1212
"10013","屏東縣","10013010","屏東市","10013010-017","慶春里",144,357,192,165
"10013","屏東縣","10013010","屏東市","10013010-075","潭墘里",4871,13017,6295,6722
"10013","屏東縣","10013010","屏東市","10013010-034","擇仁里",441,1066,577,489
"10013","屏東縣","10013010","屏東市","10013010-021","橋北里",406,1050,516,534
"10013","屏東縣","10013010","屏東市","10013010-020","橋南里",726,1899,996,903
"10013","屏東縣","10013010","屏東市","10013010-061","興樂里",338,970,445,525
"10013","屏東縣","10013010","屏東市","10013010-043","龍華里",774,2682,1345,1337
"10013","屏東縣","10013010","屏東市","10013010-029","歸心里",404,1379,718,661
"10013","屏東縣","10013010","屏東市","10013010-025","豐田里",1802,5247,2536,2711
"10013","屏東縣","10013010","屏東市","10013010-024","豐源里",1640,4790,2270,2520
"10013","屏東縣","10013010","屏東市","10013010-023","豐榮里",1168,3026,1472,1554
"10013","屏東縣","10013010","屏東市","10013010-048","鵬程里",297,715,374,341
"10013","屏東縣","10013040","恆春鎮","10013040-013","大光里",886,2608,1362,1246
"10013","屏東縣","10013040","恆春鎮","10013040-012","山海里",643,1894,1000,894
"10013","屏東縣","10013040","恆春鎮","10013040-004","山腳里",1822,4938,2418,2520
"10013","屏東縣","10013040","恆春鎮","10013040-006","仁壽里",371,991,534,457
"10013","屏東縣","10013040","恆春鎮","10013040-014","水泉里",581,1692,915,777
"10013","屏東縣","10013040","恆春鎮","10013040-009","四溝里",428,1177,654,523
"10013","屏東縣","10013040","恆春鎮","10013040-015","南灣里",750,2144,1087,1057
"10013","屏東縣","10013040","恆春鎮","10013040-002","城北里",1023,2772,1351,1421
"10013","屏東縣","10013040","恆春鎮","10013040-003","城西里",520,1359,684,675
"10013","屏東縣","10013040","恆春鎮","10013040-001","城南里",468,1165,596,569
"10013","屏東縣","10013040","恆春鎮","10013040-007","茄湖里",203,575,310,265
"10013","屏東縣","10013040","恆春鎮","10013040-005","網紗里",1278,3632,1827,1805
"10013","屏東縣","10013040","恆春鎮","10013040-010","德和里",385,1116,561,555
"10013","屏東縣","10013040","恆春鎮","10013040-016","墾丁里",573,1492,756,736
"10013","屏東縣","10013040","恆春鎮","10013040-008","頭溝里",227,537,293,244
"10013","屏東縣","10013040","恆春鎮","10013040-011","龍水里",471,1256,650,606
"10013","屏東縣","10013040","恆春鎮","10013040-017","鵝鑾里",502,1338,716,622
"10013","屏東縣","10013310","春日鄉","10013310-004","七佳村",296,1051,532,519
"10013","屏東縣","10013310","春日鄉","10013310-006","力里村",150,559,285,274
"10013","屏東縣","10013310","春日鄉","10013310-003","士文村",88,424,218,206
"10013","屏東縣","10013310","春日鄉","10013310-002","古華村",225,839,439,400
"10013","屏東縣","10013310","春日鄉","10013310-001","春日村",333,1143,600,543
"10013","屏東縣","10013310","春日鄉","10013310-005","歸崇村",237,807,408,399
